Class,Label,Latitude,Longitude,B02,B03,B04,B08,NDVI,EVI,SAVI,NDWI
Urban Areas,1,4855665.0,675005.0,902,1077,850,3068,-0.11779968863518422,-1.0355839416058394,-0.17665369649805449,-0.48033775633293124
Agricultural Areas,2,4855665.0,675015.0,596,1077,691,3068,-0.21832579185520362,-0.35953800298062594,-0.3273960983884648,-0.48033775633293124
Agricultural Areas,2,4855665.0,675025.0,533,1285,675,3826,-0.3112244897959184,-0.34749914549390454,-0.4667176740627391,-0.49716298180395224
Agricultural Areas,2,4855665.0,675035.0,625,1285,800,3826,-0.23261390887290168,-0.3171178239832614,-0.3488372093023256,-0.49716298180395224
Agricultural Areas,2,4855665.0,675045.0,622,1348,823,4250,-0.2418240442192538,-0.3090416764775135,-0.36265254432419985,-0.518399428367274
Agricultural Areas,2,4855665.0,675055.0,571,1348,765,4250,-0.2759110269758637,-0.3188231433883846,-0.4137686302342087,-0.518399428367274
Agricultural Areas,2,4855665.0,675065.0,461,1100,721,4662,-0.20812740252608458,-0.2451804890671497,-0.3121054076310733,-0.6181881291218327
Agricultural Areas,2,4855665.0,675075.0,391,1100,685,4662,-0.23249299719887956,-0.23831400022970023,-0.34864183702044244,-0.6181881291218327
Agricultural Areas,2,4855665.0,675085.0,352,980,658,4805,-0.19658119658119658,-0.20646319569120286,-0.2947818126335063,-0.6611927398444253
Agricultural Areas,2,4855665.0,675095.0,382,980,667,4805,-0.19004250151791136,-0.21246266630464294,-0.2849772382397572,-0.6611927398444253
Agricultural Areas,2,4855665.0,675105.0,358,787,604,3704,-0.13156002875629044,-0.17316426949280847,-0.19726913402802732,-0.6495212647517257
Agricultural Areas,2,4855665.0,675115.0,317,787,471,3704,-0.25119236883942764,-0.28048996982069946,-0.3766388557806913,-0.6495212647517257
Agricultural Areas,2,4855665.0,675125.0,376,591,447,2495,-0.13872832369942195,-0.30664395229982966,-0.2079922965816081,-0.6169799092676604
Agricultural Areas,2,4855665.0,675135.0,379,591,450,2495,-0.13544668587896252,-0.3053269813772196,-0.20307249159865579,-0.6169799092676604
Agricultural Areas,2,4855665.0,675145.0,350,815,437,3265,-0.3019169329073482,-0.34961154273029965,-0.45269461077844314,-0.6004901960784313
Agricultural Areas,2,4855665.0,675155.0,450,815,597,3265,-0.15439093484419264,-0.2579271178419309,-0.23150442477876107,-0.6004901960784313
Agricultural Areas,2,4855665.0,675165.0,478,1104,716,4591,-0.21318681318681318,-0.2582534611288605,-0.31969239219994505,-0.6122914837576822
Urban Areas,1,4855655.0,674535.0,580,1282,671,3522,-0.3128520225294419,-0.38054309915296464,-0.46915792167903764,-0.466278101582015
